1423136266,224.870000000000,0.187700000000
1423136266,225.140000000000,0.017000000000
1423136266,225.450000000000,0.145300000000
1423136293,224.870000000000,0.011000000000
1423136297,224.840000000000,0.011000000000
1423136297,224.850000000000,0.171700000000
1423136297,224.860000000000,0.817300000000
1423136329,224.860000000000,0.011000000000
1423136357,225.390000000000,0.010000000000
1423136372,224.870000000000,0.011000000000
1423136374,224.810000000000,0.008000000000
1423136393,224.810000000000,0.011400000000
1423136393,224.810000000000,0.029899000000
1423136434,224.870000000000,0.011000000000
1423136507,225.300000000000,0.011000000000
1423136507,225.330000000000,0.014000000000
1423136507,225.350000000000,0.017000000000
1423136507,225.360000000000,0.017000000000
1423136507,225.370000000000,0.017000000000
1423136507,225.380000000000,1.000000000000
1423136507,225.390000000000,0.616000000000
1423136507,225.400000000000,1.468000000000
1423136533,224.900000000000,0.011000000000
1423136533,224.870000000000,0.014000000000
1423136537,225.350000000000,0.010000000000
1423136597,225.390000000000,0.016145200000
1423136627,225.370000000000,0.017000000000
1423136627,225.380000000000,0.083000000000
1423136747,224.900000000000,0.014000000000
1423136747,224.880000000000,0.017000000000
1423136748,224.870000000000,0.006000000000
1423136748,224.880000000000,0.191700000000
1423136749,224.860000000000,0.014000000000
1423136749,224.880000000000,0.015459800000
1423136777,224.930000000000,0.011000000000
1423136777,224.900000000000,0.014000000000
1423136777,224.880000000000,0.017000000000
1423136789,224.930000000000,0.011000000000
1423136789,224.900000000000,0.014000000000
1423136789,224.880000000000,0.017000000000
1423136861,224.870000000000,0.011000000000
1423136941,224.860000000000,1.000000000000
1423136941,224.870000000000,0.693100000000
1423136941,224.880000000000,12.581000000000
1423137025,224.890000000000,3.147000000000
1423137051,224.900000000000,1.000000000000
1423137051,224.890000000000,0.501600000000
1423137350,225.010000000000,0.010000000000
1423137416,225.110000000000,0.666400000000
1423137422,225.120000000000,0.478400000000
1423137426,225.180000000000,0.010000000000
1423137429,225.180000000000,0.001000000000
1423137429,225.150000000000,0.014000000000
1423137429,225.130000000000,0.017000000000
1423137429,225.120000000000,0.250800000000
1423137438,225.420000000000,0.029459800000
1423137454,225.320000000000,0.011000000000
1423137454,225.290000000000,0.014000000000
1423137454,225.270000000000,0.017000000000
1423137454,225.260000000000,0.719100000000
1423137528,225.500000000000,0.010000000000
1423137532,225.290000000000,1.280700000000
1423137534,225.320000000000,0.014000000000
1423137534,225.300000000000,0.017000000000
1423137534,225.290000000000,1.009496360000
1423137534,225.240000000000,0.396603640000
1423137704,225.500000000000,0.011000000000
1423137704,225.530000000000,0.014000000000
1423137704,225.550000000000,0.017000000000
1423137704,225.610000000000,1.930200000000
1423137706,225.610000000000,0.029459800000
1423137708,225.610000000000,0.659700000000
1423137712,225.670000000000,0.011000000000
1423137712,225.640000000000,0.014000000000
1423137712,225.620000000000,0.017000000000
1423137712,225.610000000000,0.675200000000
1423137732,225.620000000000,0.017000000000
1423137732,225.610000000000,0.624200000000
1423137743,225.660000000000,0.011000000000
1423137743,225.630000000000,0.014000000000
1423137743,225.610000000000,0.413200000000
1423137748,225.620000000000,0.017000000000
1423137748,225.610000000000,0.674100000000
1423137752,225.670000000000,0.011000000000
1423137752,225.640000000000,0.014000000000
1423137752,225.610000000000,0.567200000000
1423137757,225.620000000000,0.017000000000
1423137757,225.610000000000,1.945300000000
1423137760,225.670000000000,0.011000000000
1423137760,225.640000000000,0.014000000000
1423137760,225.610000000000,0.521600000000
1423137769,225.670000000000,0.011000000000
1423137769,225.640000000000,0.014000000000
1423137769,225.620000000000,0.017000000000
1423137769,225.610000000000,26.917840200000
